CELL_ID,IntakeID,Year,Class,ClassOrder,Infection,InfectionType,x,y,PC_Urban,3_zones,PC_Natural
166022,20070679,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42157049,43.73987937,0.417000271,4,-0.161390106
164654,20075101,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.48212036,43.72669418,0.422748899,4,-0.161390106
176960,20074789,2007,Mammalian,Small Rodents and Moles,Mites,Ecoparasitic,-79.09291232,43.86525422,-0.450567518,1,-0.161390106
164658,20072359,2007,Mammalian,Small Rodents and Moles,Mites,Ecoparasitic,-79.42981569,43.71917442,0.209814847,4,-0.161390106
164658,20072362,2007,Mammalian,Small Rodents and Moles,Mites,Ecoparasitic,-79.42981832,43.71917747,0.209814847,4,0.147180608
164658,20072361,2007,Mammalian,Small Rodents and Moles,Mites,Ecoparasitic,-79.42981536,43.71917689,0.209814847,4,0.147180608
164658,20072364,2007,Mammalian,Small Rodents and Moles,Mites,Ecoparasitic,-79.42981878,43.71917562,0.209814847,4,0.301482316
164658,20072363,2007,Mammalian,Small Rodents and Moles,Mites,Ecoparasitic,-79.42981822,43.71917748,0.209814847,4,0.004786917
210375,20074489,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.079789,44.30335229,-1.082011505,1,-0.079769976
200127,20073068,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.31390975,44.18991021,-0.957303665,1,-0.079769976
120331,20071268,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45254752,43.13578019,-0.710070038,1,0.301482316
192624,20072260,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33462997,44.08787908,-0.638986938,1,0.301482316
192624,20072261,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33462911,44.0878788,-0.638986938,1,0.301482316
180400,20074006,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.71230629,43.88539524,-0.544031781,1,0.301482316
180400,20074008,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.71230778,43.88539636,-0.544031781,1,0.301482316
180400,20074007,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.71230619,43.88539695,-0.544031781,1,0.065837797
180400,20074004,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.71230613,43.88539447,-0.544031781,1,0.065837797
184413,20071625,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.68314483,44.00087474,-0.427051057,1,-0.038835013
178301,20071777,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.37172285,43.90405427,-0.415401254,1,-0.038835013
177652,20071401,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.96002701,43.8682934,-0.388213475,1,-0.038835013
174911,20074511,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.1250583,43.84019682,-0.338227554,1,-0.038835013
170132,20070969,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.19339296,43.78527268,-0.337633302,1,-0.038835013
174202,20070735,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45856287,43.84765793,-0.228248565,1,-0.038835013
174202,20070735,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.45856287,43.84765793,-0.228248565,1,-0.038835013
165356,20071404,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.23248175,43.72519198,-0.227391136,1,-0.038835013
143500,20074206,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.65530319,43.4533221,-0.212369771,1,-0.038835013
143500,20074207,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.65530603,43.45331636,-0.212369771,1,-0.038835013
143500,20074205,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.65530816,43.45331415,-0.212369771,1,-0.374458637
181754,20074157,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.83873294,43.91500015,-0.186503762,1,-0.374458637
181022,20074235,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45491769,43.94451541,-0.176060153,1,-0.374458637
181022,20074234,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45491729,43.9445146,-0.176060153,1,-0.374458637
187227,20074253,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.61679003,43.97722818,-0.170001296,1,-0.374458637
155061,20071633,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-80.04150014,43.629676,-0.161069017,2,-0.374458637
176966,20072044,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.0159477,43.86350662,-0.158570333,2,-0.374458637
177615,20071852,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41980957,43.89362865,-0.151608297,2,-0.374458637
172151,20074415,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.53276852,43.83095262,-0.140059201,2,-0.374458637
172180,20074614,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.17083672,43.80830232,-0.123643662,2,-0.374458637
167385,20070039,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.43845898,43.75549719,-0.117208749,2,-0.374458637
167385,20074073,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.438438,43.75541692,-0.117208749,2,-0.374458637
167385,20074072,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43843666,43.7554112,-0.117208749,2,-0.374458637
152372,20070157,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.56627261,43.56982738,-0.100361617,2,-0.374458637
151680,20074457,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.69602487,43.56860763,-0.070775796,2,-0.374458637
162591,20071987,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.69040529,43.70480847,-0.069021709,2,-0.374458637
169428,20073826,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.4701802,43.78718952,-0.063540857,2,-0.374458637
168054,20071902,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.59728773,43.77872321,-0.036573562,2,-0.374458637
174894,20073810,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33380106,43.85582808,-0.025868769,2,-0.374458637
176965,20071907,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.02592905,43.86113731,-0.025623252,2,-0.374458637
151001,20074350,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.64995074,43.5559322,-0.021504024,2,-0.374458637
153053,20071197,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.58103705,43.58081574,-0.017094867,2,-0.374458637
153053,20071198,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.58103794,43.58081411,-0.017094867,2,-0.374458637
153053,20074335,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.583785,43.58175247,-0.017094867,2,-0.374458637
153053,20074336,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.58379493,43.58175433,-0.017094867,2,-0.374458637
140767,20071035,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.71667753,43.41830404,-0.009750625,2,-0.374458637
140767,20071033,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.71667485,43.41830581,-0.009750625,2,-0.374458637
140767,20071032,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.7166773,43.41830312,-0.009750625,2,-0.374458637
140767,20071034,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.71667546,43.41830307,-0.009750625,2,-0.374458637
213846,20071200,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.30741597,44.30689853,-0.004734228,2,-0.374458637
158518,20071984,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45657981,43.64579346,-0.003185063,2,-0.374458637
167381,20074188,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.491063,43.76346471,0.001339251,2,-0.374458637
157839,20074323,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.42524905,43.63355471,0.011848727,2,-0.374458637
157839,20074323,2007,Mammalian,Small Rodents and Moles,Lice,Ectoparasitic,-79.42524905,43.63355471,0.011848727,2,-0.374458637
166699,20073990,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.48754165,43.74961855,0.013418095,2,-0.374458637
166711,20074618,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33226693,43.74140375,0.019216883,2,-0.374458637
153724,20071567,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.71208981,43.59757809,0.021397254,2,-0.248169298
157117,20072572,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.91570938,43.65092907,0.023795804,2,-0.248169298
151686,20070876,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.61757741,43.5653163,0.034944218,2,-0.248169298
166696,20071097,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.51777517,43.75722598,0.0410652,2,-0.248169298
158516,20071286,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.47951255,43.64166352,0.045330882,2,-0.248169298
158516,20071286,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.47951255,43.64166352,0.045330882,2,-0.248169298
163304,20074342,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30885918,43.69757134,0.049249185,3,-0.248169298
159808,20072032,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-80.37788123,43.70589893,0.052775164,3,-0.248169298
140769,20070129,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.68953821,43.42494166,0.069801365,3,-0.248169298
140769,20070129,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.68953821,43.42494166,0.069801365,3,-0.248169298
171485,20074105,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33607236,43.80390833,0.07872831,3,-0.248169298
135985,20074482,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.82193901,43.36465755,0.079111789,3,-0.248169298
153050,20070570,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.61635709,43.58019124,0.080207393,3,-0.248169298
153050,20075726,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.61634008,43.58021515,0.080207393,3,-0.248169298
153050,20075726,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.61634008,43.58021515,0.080207393,3,-0.248169298
164635,20074181,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.70668278,43.73397067,0.083845621,3,-0.248169298
164635,20074179,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.70668541,43.73396799,0.083845621,3,-0.248169298
164635,20074180,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.70668365,43.73397419,0.083845621,3,-0.248169298
164635,20074177,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.7066826,43.73397105,0.083845621,3,-0.248169298
171477,20074384,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.42443433,43.81611809,0.084397493,3,-0.248169298
171477,20074383,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.42443783,43.81612173,0.084397493,3,-0.248169298
166017,20074047,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.48184784,43.74449765,0.084566996,3,-0.248169298
166017,20074048,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.48185233,43.74449567,0.084566996,3,-0.248169298
142817,20070428,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.66646928,43.44734731,0.086637512,3,-0.248169298
142817,20070428,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.66646928,43.44734731,0.086637512,3,-0.248169298
174231,20074750,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.09865394,43.82878154,0.087953629,3,-0.248169298
165316,20071469,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.72678736,43.74911119,0.088806391,3,-0.339330375
165316,20071470,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.72678345,43.74911123,0.088806391,3,-0.339330375
163272,20071867,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.70533894,43.71543149,0.094826489,3,-0.099367081
163289,20072297,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.48761942,43.70635223,0.095488602,3,-0.375367659
148274,20074267,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.64093651,43.51916409,0.096278612,3,-0.375367659
162605,20075006,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.51620715,43.70014808,0.098979312,3,-0.375367659
162605,20075006,2007,Mammalian,Small Rodents and Moles,Lice,Ectoparasitic,-79.51620715,43.70014808,0.098979312,3,-0.375367659
170785,20074202,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.55194152,43.80795989,0.100566317,3,-0.375367659
170118,20074041,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.36801351,43.79006862,0.101799183,3,-0.375367659
153730,20071516,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.64411545,43.58904541,0.102728306,3,-0.375367659
153730,20073076,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.64410919,43.58905361,0.102728306,3,-0.375367659
174914,20070882,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.08675432,43.83841402,0.102873578,3,-0.375367659
174914,20070883,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.08675584,43.83841514,0.102873578,3,-0.375367659
152367,20071445,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.62559759,43.56721693,0.103339343,3,-0.375367659
180383,20071031,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.92044936,43.9041823,0.103910579,3,-0.375367659
180383,20071029,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.92044945,43.90417862,0.103910579,3,-0.375367659
180383,20071028,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.92045132,43.90418011,0.103910579,3,-0.375367659
180383,20071027,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.92045057,43.90417969,0.103910579,3,-0.375367659
180383,20071030,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-78.92045158,43.90417877,0.103910579,3,-0.375367659
166029,20071969,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.34314563,43.7363546,0.104185894,3,-0.375367659
163974,20074455,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45462008,43.71412502,0.105224643,3,-0.375367659
155105,20074358,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.50525871,43.60081544,0.108511703,3,-0.375367659
155105,20074360,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.50525535,43.60081294,0.108511703,3,-0.375367659
155105,20074359,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.50525746,43.60081284,0.108511703,3,-0.375367659
167397,20073900,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.28478486,43.74751985,0.110587256,3,-0.375367659
167397,20073901,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.28478466,43.74751728,0.110587256,3,0.189327496
174204,20074397,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43293123,43.85312998,0.113797746,3,0.189327496
174204,20074395,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43292909,43.8531308,0.113797746,3,0.189327496
174204,20074396,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.43292638,43.85313517,0.113797746,3,0.189327496
174204,20074395,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.43292909,43.8531308,0.113797746,3,0.189327496
174204,20074419,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.4329313,43.85313885,0.113797746,3,0.189327496
161921,20074355,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.5465799,43.69706154,0.11481195,3,0.301482316
174207,20073985,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.40809943,43.84495449,0.116610119,3,0.301482316
174207,20073984,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.40810061,43.84495786,0.116610119,3,0.301482316
161933,20070325,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.39402504,43.68805837,0.119023307,3,0.301482316
161933,20070325,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.39402504,43.68805837,0.119023307,3,0.301482316
176252,20073891,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41548422,43.87602232,0.122715322,3,0.301482316
176946,20072400,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.25977397,43.873878,0.125171148,3,0.105966855
176946,20072401,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.25977579,43.8738809,0.125171148,3,-0.362345993
161240,20074299,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.52642962,43.6822597,0.13629982,3,-0.362345993
161240,20074301,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.52643104,43.68226625,0.13629982,3,-0.362345993
161240,20074300,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.52643003,43.6822638,0.13629982,3,-0.362345993
161240,20074302,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.52642554,43.6822647,0.13629982,3,0.039359101
149636,20072105,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.6661495,43.53695671,0.13653357,3,0.247801408
164644,20075155,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.60234471,43.73035485,0.137526014,3,0.247801408
164644,20075182,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.60234586,43.73036132,0.137526014,3,0.247801408
168755,20071763,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.36400643,43.77173165,0.140422765,3,0.247801408
163291,20074200,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45963372,43.70957532,0.149705199,3,0.247801408
166714,20074029,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30460314,43.74318922,0.150315741,3,0.301482316
166714,20074027,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30459924,43.74318506,0.150315741,3,0.301482316
165350,20071947,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30203877,43.72337111,0.15099932,3,-0.105646037
165350,20074031,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30203429,43.72337671,0.15099932,3,-0.105646037
163951,20072431,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.74227919,43.72545504,0.152561704,3,-0.105646037
163951,20074756,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.74226668,43.72545881,0.152561704,3,-0.24609249
163951,20074754,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.74226952,43.72546507,0.152561704,3,-0.24609249
163951,20074757,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.74226765,43.7254586,0.152561704,3,-0.24609249
163951,20074758,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.7422669,43.72546022,0.152561704,3,-0.24609249
161932,20070858,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41108361,43.68455126,0.158799949,3,-0.24609249
